frame,x_0,y_0,visibility_0,x_1,y_1,visibility_1,x_2,y_2,visibility_2,x_3,y_3,visibility_3,x_4,y_4,visibility_4,x_5,y_5,visibility_5,x_6,y_6,visibility_6,x_7,y_7,visibility_7,x_8,y_8,visibility_8,x_9,y_9,visibility_9,x_10,y_10,visibility_10,x_11,y_11,visibility_11,x_12,y_12,visibility_12,x_13,y_13,visibility_13,x_14,y_14,visibility_14,x_15,y_15,visibility_15,x_16,y_16,visibility_16,x_17,y_17,visibility_17,x_18,y_18,visibility_18,x_19,y_19,visibility_19,x_20,y_20,visibility_20,x_21,y_21,visibility_21,x_22,y_22,visibility_22,x_23,y_23,visibility_23,x_24,y_24,visibility_24,x_25,y_25,visibility_25,x_26,y_26,visibility_26,x_27,y_27,visibility_27,x_28,y_28,visibility_28,x_29,y_29,visibility_29,x_30,y_30,visibility_30,x_31,y_31,visibility_31,x_32,y_32,visibility_32
48,0.45605742931365967,0.27331307530403137,0.9989900588989258,0.4533468782901764,0.2639099955558777,0.9983810782432556,0.45578432083129883,0.2632305324077606,0.9979112148284912,0.45848745107650757,0.26235559582710266,0.9980286359786987,0.4437336325645447,0.2642117440700531,0.9987114667892456,0.43943679332733154,0.2639384865760803,0.9986647367477417,0.4352876543998718,0.2635433077812195,0.9988182187080383,0.45548301935195923,0.26151901483535767,0.9966545701026917,0.4237293303012848,0.26420658826828003,0.9987040162086487,0.4614515006542206,0.28034788370132446,0.9984024167060852,0.4493289887905121,0.28078004717826843,0.9987417459487915,0.4824666380882263,0.30375248193740845,0.9976912140846252,0.38389885425567627,0.3051968216896057,0.9997612237930298,0.5230287909507751,0.3578593134880066,0.5342356562614441,0.41390901803970337,0.3333449959754944,0.9156047105789185,0.4548247456550598,0.3265286087989807,0.6298093795776367,0.43663734197616577,0.29962244629859924,0.7946226596832275,0.43960171937942505,0.3260253667831421,0.5788233280181885,0.44215330481529236,0.2944630980491638,0.7433444261550903,0.4331364035606384,0.31739526987075806,0.5737795829772949,0.43878433108329773,0.2892734110355377,0.7322617173194885,0.43600988388061523,0.318728506565094,0.5505779981613159,0.4358205497264862,0.29284244775772095,0.6948543787002563,0.486845999956131,0.4591037631034851,0.9955397248268127,0.4303719103336334,0.4614087641239166,0.9990887641906738,0.4829687476158142,0.5599416494369507,0.3817179203033447,0.44497376680374146,0.584906280040741,0.939464807510376,0.46473008394241333,0.6469458937644958,0.5897167921066284,0.4563595652580261,0.7189116477966309,0.9537395238876343,0.44660326838493347,0.6524738073348999,0.6604951620101929,0.437897264957428,0.7379467487335205,0.8963301777839661,0.5396965742111206,0.6723725199699402,0.7398977875709534,0.542124330997467,0.7506715059280396,0.9415600299835205
49,0.4545820951461792,0.27380889654159546,0.9990167021751404,0.4518382251262665,0.2644657492637634,0.9984526634216309,0.4542344808578491,0.2637811303138733,0.9980031847953796,0.45688697695732117,0.2628592848777771,0.9981096386909485,0.4425206482410431,0.264778196811676,0.9987539649009705,0.43836352229118347,0.26453039050102234,0.9987031817436218,0.43456941843032837,0.2641553282737732,0.9988499879837036,0.4546857178211212,0.2618585228919983,0.9967647790908813,0.424350768327713,0.2645769715309143,0.9987469911575317,0.4607824981212616,0.28104329109191895,0.9984709024429321,0.44909197092056274,0.28140613436698914,0.9987958669662476,0.47923049330711365,0.30624690651893616,0.9977805614471436,0.3888222873210907,0.30861151218414307,0.9997710585594177,0.5289293527603149,0.3657713830471039,0.5180152058601379,0.41914981603622437,0.3488331437110901,0.899836540222168,0.4758791923522949,0.32781311869621277,0.6051777005195618,0.4274202883243561,0.30947938561439514,0.7697494029998779,0.45951348543167114,0.3216904401779175,0.5582884550094604,0.42671698331832886,0.30349504947662354,0.7214762568473816,0.4522458016872406,0.31399863958358765,0.5532840490341187,0.41901063919067383,0.2981964945793152,0.7100450992584229,0.4528201222419739,0.3177500367164612,0.5301793217658997,0.41844016313552856,0.30259713530540466,0.6730393171310425,0.48459628224372864,0.45998233556747437,0.9955899119377136,0.4321323335170746,0.462331622838974,0.9991125464439392,0.4822942614555359,0.5597425699234009,0.3706025183200836,0.445281445980072,0.5848767757415771,0.9409063458442688,0.4655662178993225,0.6458036303520203,0.5852760672569275,0.4555882215499878,0.7183560729026794,0.9542327523231506,0.4474579691886902,0.6517401337623596,0.6555402874946594,0.4365837574005127,0.7376039624214172,0.896057665348053,0.5393126010894775,0.6719707250595093,0.7384257912635803,0.5422475337982178,0.7502344250679016,0.9419110417366028
50,0.4628085196018219,0.27309614419937134,0.9990172386169434,0.45916736125946045,0.2641429305076599,0.9984854459762573,0.4613914489746094,0.2634904980659485,0.9980364441871643,0.4637984037399292,0.26256173849105835,0.9981518983840942,0.4493705630302429,0.2642820179462433,0.9987660646438599,0.44477686285972595,0.26394450664520264,0.9987098574638367,0.44058459997177124,0.2634667158126831,0.9988604784011841,0.45883291959762573,0.26123306155204773,0.9968411326408386,0.4276226758956909,0.263794481754303,0.9987540245056152,0.4690849781036377,0.280376672744751,0.9984843730926514,0.457771897315979,0.28060707449913025,0.9987916350364685,0.4774516522884369,0.30592283606529236,0.9978252053260803,0.39527052640914917,0.31114763021469116,0.99977046251297,0.5334912538528442,0.3638934791088104,0.49308231472969055,0.4388774037361145,0.35161253809928894,0.8915843963623047,0.4925439655780792,0.32183369994163513,0.5801697969436646,0.4367537200450897,0.307192325592041,0.7647002935409546,0.4798017144203186,0.3161166310310364,0.53648841381073,0.43480634689331055,0.2970287501811981,0.7173930406570435,0.47464048862457275,0.3091495931148529,0.5316306352615356,0.4249665439128876,0.2911829352378845,0.7054165601730347,0.4749152362346649,0.3127404749393463,0.5090840458869934,0.42554038763046265,0.29652923345565796,0.6674891710281372,0.4843602478504181,0.4610927104949951,0.995566725730896,0.4360361695289612,0.4635590612888336,0.9990984797477722,0.48268240690231323,0.5611122846603394,0.3641330897808075,0.4455969035625458,0.5855215787887573,0.938936173915863,0.4669998586177826,0.6471884250640869,0.5821386575698853,0.45564278960227966,0.7190203070640564,0.9538272619247437,0.4498012661933899,0.6522506475448608,0.6496361494064331,0.4368833005428314,0.7378636002540588,0.8946680426597595,0.5468297004699707,0.673046886920929,0.7379661798477173,0.543023407459259,0.7505127191543579,0.9423189759254456
51,0.46041789650917053,0.27354735136032104,0.9990609884262085,0.4568699300289154,0.26455944776535034,0.9985342621803284,0.45886504650115967,0.2639417350292206,0.9981128573417664,0.4611140489578247,0.2630462646484375,0.9982008934020996,0.4477613568305969,0.26496440172195435,0.9988104104995728,0.4434223175048828,0.26474061608314514,0.9987624287605286,0.4394696056842804,0.2643522322177887,0.9989007115364075,0.4561765789985657,0.26200151443481445,0.996893048286438,0.42786628007888794,0.26447367668151855,0.9988276362419128,0.46597573161125183,0.28081342577934265,0.9985600709915161,0.45520851016044617,0.28109997510910034,0.9988690614700317,0.47607460618019104,0.30576086044311523,0.9979602694511414,0.40004733204841614,0.3131870627403259,0.9997888207435608,0.5392764210700989,0.36287936568260193,0.48821762204170227,0.4323754906654358,0.39553311467170715,0.8827639222145081,0.48530498147010803,0.3196672797203064,0.5685969591140747,0.4369257688522339,0.4387591481208801,0.7480978965759277,0.470915824174881,0.312998503446579,0.5226026177406311,0.43470802903175354,0.4519639015197754,0.7012383341789246,0.4651128649711609,0.30612853169441223,0.5166177153587341,0.42874839901924133,0.44879698753356934,0.6886767745018005,0.4663211703300476,0.30977392196655273,0.49348047375679016,0.4299459755420685,0.4447060525417328,0.6484827995300293,0.4848903715610504,0.46252936124801636,0.9956613779067993,0.4372597932815552,0.46541959047317505,0.9991204738616943,0.481915146112442,0.5655947327613831,0.36430132389068604,0.4462295472621918,0.5910317301750183,0.9404323697090149,0.4666033387184143,0.648715078830719,0.5860763788223267,0.45487385988235474,0.7216373682022095,0.9544233083724976,0.44872766733169556,0.6530774831771851,0.6547138690948486,0.4354052245616913,0.7398788928985596,0.8952756524085999,0.5440406203269958,0.6743078231811523,0.7421428561210632,0.5416550040245056,0.7515138387680054,0.9427928924560547
52,0.4597153067588806,0.27279937267303467,0.9985219240188599,0.453291118144989,0.2637631297111511,0.9979835748672485,0.4509144127368927,0.26323097944259644,0.9973719716072083,0.44872963428497314,0.2624998688697815,0.9974162578582764,0.4461590647697449,0.26427823305130005,0.9982035756111145,0.44399434328079224,0.2642306089401245,0.9980036020278931,0.4428947865962982,0.26407912373542786,0.9981689453125,0.4376155436038971,0.2620832026004791,0.9958872199058533,0.43614327907562256,0.26429033279418945,0.9981874823570251,0.4590974450111389,0.28005072474479675,0.9980856776237488,0.45304882526397705,0.2807123064994812,0.9984315037727356,0.4014442563056946,0.3092253804206848,0.998005211353302,0.4579513669013977,0.3054707646369934,0.9997819066047668,0.4419915974140167,0.3890441060066223,0.44739559292793274,0.5203355550765991,0.3762454390525818,0.8463234305381775,0.4778153598308563,0.41555309295654297,0.5178896188735962,0.4807920753955841,0.38710540533065796,0.68928062915802,0.46986305713653564,0.42765599489212036,0.47777146100997925,0.4756116569042206,0.3891025185585022,0.6480924487113953,0.4700831174850464,0.4191869795322418,0.47224730253219604,0.4563905894756317,0.38306504487991333,0.6358717679977417,0.4699883759021759,0.41460591554641724,0.45127975940704346,0.4533420503139496,0.3836974501609802,0.6002404093742371,0.45690062642097473,0.46634000539779663,0.9956952333450317,0.4486142098903656,0.4663116931915283,0.9990310072898865,0.47504135966300964,0.5652622580528259,0.354191392660141,0.44674602150917053,0.5925533175468445,0.9375539422035217,0.4602741301059723,0.648984432220459,0.5835523009300232,0.45386141538619995,0.7209485769271851,0.9517181515693665,0.446790874004364,0.6530734300613403,0.6586918234825134,0.43438488245010376,0.7395316362380981,0.8956581354141235,0.5332375168800354,0.6741973161697388,0.7347455024719238,0.5407249331474304,0.7513912320137024,0.9363664984703064
53,0.4686645567417145,0.2723351716995239,0.9985768795013428,0.46118593215942383,0.2632540464401245,0.9979854822158813,0.46040764451026917,0.26273268461227417,0.9974005818367004,0.4598146677017212,0.2620207667350769,0.9973962903022766,0.45461803674697876,0.26370805501937866,0.9982437491416931,0.4510827362537384,0.2636297345161438,0.9980893731117249,0.4481255114078522,0.2634431719779968,0.9982388019561768,0.4462820291519165,0.26175129413604736,0.9959759712219238,0.4361194670200348,0.2638604938983917,0.9982959032058716,0.4689561128616333,0.2798210382461548,0.9980795383453369,0.4617883861064911,0.2802542746067047,0.998478889465332,0.4213252067565918,0.31028124690055847,0.9980748295783997,0.4343377947807312,0.3056250810623169,0.9997934103012085,0.5010699033737183,0.386045902967453,0.425577849149704,0.4794372022151947,0.3922814130783081,0.8393186330795288,0.478387713432312,0.3257456421852112,0.48817703127861023,0.4708288311958313,0.41748160123825073,0.6707684993743896,0.4673152565956116,0.3152749240398407,0.4448639750480652,0.46645504236221313,0.42647820711135864,0.6281932592391968,0.467350035905838,0.30916401743888855,0.43909090757369995,0.45561110973358154,0.42391976714134216,0.615211546421051,0.4696356952190399,0.3138342797756195,0.4206866919994354,0.4538313150405884,0.42205628752708435,0.5792856812477112,0.4581626355648041,0.47088128328323364,0.9956601858139038,0.4499390423297882,0.4720340371131897,0.9989817142486572,0.47574785351753235,0.5671583414077759,0.35611993074417114,0.4472769498825073,0.5990334153175354,0.937828540802002,0.46009546518325806,0.6488932371139526,0.5866134166717529,0.4534473717212677,0.7214017510414124,0.9533445239067078,0.44599324464797974,0.6530814170837402,0.6664600372314453,0.4337294399738312,0.7398053407669067,0.9001829028129578,0.5356475710868835,0.6743279695510864,0.7410901188850403,0.5429996252059937,0.7516801953315735,0.9383673071861267
54,0.46734619140625,0.2722313404083252,0.9987043738365173,0.46077626943588257,0.2630731463432312,0.9981502890586853,0.46092191338539124,0.26255178451538086,0.9976102113723755,0.4611583352088928,0.26184743642807007,0.9975911378860474,0.45342695713043213,0.26360344886779785,0.9983983635902405,0.4494745433330536,0.26358217000961304,0.9982631802558899,0.44590526819229126,0.2634490728378296,0.9983986616134644,0.44780096411705017,0.26207202672958374,0.9962943196296692,0.43309128284454346,0.26461541652679443,0.9984550476074219,0.46835118532180786,0.2799552381038666,0.9982112646102905,0.46011805534362793,0.2806774079799652,0.9985975027084351,0.42927393317222595,0.311725914478302,0.9981361031532288,0.42471763491630554,0.30833715200424194,0.9998069405555725,0.5342318415641785,0.36337706446647644,0.41032636165618896,0.4661208987236023,0.39434003829956055,0.8387539386749268,0.47858235239982605,0.3041268587112427,0.46181297302246094,0.46270424127578735,0.4210847318172455,0.6647542715072632,0.4669230580329895,0.294131338596344,0.4146381616592407,0.4616234302520752,0.43034154176712036,0.6205359697341919,0.4668894410133362,0.2900838553905487,0.40900662541389465,0.4530565142631531,0.4287495017051697,0.6082756519317627,0.4704817831516266,0.29500359296798706,0.39334943890571594,0.44975417852401733,0.42719411849975586,0.5725106596946716,0.4595082104206085,0.4728906750679016,0.9955695271492004,0.44949257373809814,0.4751361310482025,0.9989541172981262,0.4736228883266449,0.5686405897140503,0.3608705401420593,0.4472985863685608,0.5995417833328247,0.9385901689529419,0.457995742559433,0.650731086730957,0.591590404510498,0.4529631733894348,0.7216508984565735,0.9547429084777832,0.4443202614784241,0.6564338803291321,0.6741266250610352,0.43137794733047485,0.7409241199493408,0.9040109515190125,0.5356281399726868,0.6724739074707031,0.7455325722694397,0.5430980920791626,0.7515577077865601,0.9396910667419434
55,0.46528786420822144,0.2720240354537964,0.9987650513648987,0.459136426448822,0.26286548376083374,0.9982451796531677,0.4601038992404938,0.2623653709888458,0.9977313280105591,0.4614323079586029,0.2616877257823944,0.9977105855941772,0.451661080121994,0.2633553147315979,0.9984738826751709,0.447786808013916,0.26332831382751465,0.9983579516410828,0.4443414807319641,0.26318448781967163,0.9984834790229797,0.45357242226600647,0.2621287703514099,0.9964835047721863,0.43155989050865173,0.26453185081481934,0.9985387325286865,0.46698108315467834,0.27986860275268555,0.9983115792274475,0.4587680399417877,0.2805634140968323,0.9986631274223328,0.46124088764190674,0.3113507330417633,0.9981797337532043,0.4097995460033417,0.31019410490989685,0.9998078346252441,0.5482541918754578,0.3541533350944519,0.428734689950943,0.45921754837036133,0.3610665202140808,0.8428060412406921,0.46033647656440735,0.3042445480823517,0.4760570824146271,0.4469732940196991,0.32126766443252563,0.6810379028320312,0.44290393590927124,0.29960232973098755,0.42758047580718994,0.44343745708465576,0.31166931986808777,0.6375242471694946,0.4331286549568176,0.29496610164642334,0.4218103885650635,0.43503108620643616,0.3085442781448364,0.6254213452339172,0.4384588599205017,0.2995416522026062,0.40402889251708984,0.43613916635513306,0.3140982687473297,0.5894628763198853,0.4716354012489319,0.47093549370765686,0.9955856204032898,0.44413307309150696,0.4725417196750641,0.9989627003669739,0.47198477387428284,0.5682136416435242,0.35093897581100464,0.4446721076965332,0.5992001891136169,0.9364984035491943,0.45494699478149414,0.649876594543457,0.5683380365371704,0.4510945975780487,0.7215157747268677,0.9525195360183716,0.4399269223213196,0.6533600687980652,0.6587780117988586,0.4302942156791687,0.7409290671348572,0.8944151401519775,0.5248863101005554,0.6743189692497253,0.7301024794578552,0.5395401120185852,0.7514462471008301,0.9363405108451843
56,0.4556810259819031,0.271909236907959,0.9988577961921692,0.45455479621887207,0.2626208961009979,0.9983539581298828,0.4566737413406372,0.26218265295028687,0.9978798627853394,0.4591618776321411,0.2615770101547241,0.9978516697883606,0.44671177864074707,0.26291269063949585,0.9985724091529846,0.4438166320323944,0.2628256678581238,0.9984707832336426,0.44126808643341064,0.26265576481819153,0.9985793232917786,0.45255210995674133,0.2620804011821747,0.9966859817504883,0.43076345324516296,0.264112651348114,0.9986405372619629,0.4611656665802002,0.27981194853782654,0.9984450936317444,0.4508449137210846,0.2805168032646179,0.9987697005271912,0.4660996198654175,0.3071765601634979,0.9983144998550415,0.405045747756958,0.3099266588687897,0.9998219609260559,0.5533584356307983,0.3425694406032562,0.45795002579689026,0.44559043645858765,0.38408732414245605,0.8348004817962646,0.460221529006958,0.3063561022281647,0.49916785955429077,0.4382862150669098,0.45267438888549805,0.6669949293136597,0.44023722410202026,0.3040299415588379,0.44388750195503235,0.4290793240070343,0.4744032323360443,0.6246193051338196,0.431254118680954,0.2994803190231323,0.43694740533828735,0.4332059621810913,0.4765787720680237,0.6117019653320312,0.4374036192893982,0.30379921197891235,0.4164218604564667,0.43605801463127136,0.46925678849220276,0.5740170478820801,0.4753516614437103,0.4667140543460846,0.995764434337616,0.4406435191631317,0.4709998667240143,0.9989994764328003,0.47172704339027405,0.5654898285865784,0.35102158784866333,0.4419773817062378,0.5970402359962463,0.9390691518783569,0.456927627325058,0.6449857950210571,0.5543186068534851,0.4492376446723938,0.7197366952896118,0.9532837271690369,0.43994641304016113,0.6512901186943054,0.6536975502967834,0.4291883111000061,0.7407788634300232,0.8923844695091248,0.5202088356018066,0.6663647890090942,0.7234480381011963,0.5387387871742249,0.750066339969635,0.9366662502288818
57,0.4557819366455078,0.27238255739212036,0.9988084435462952,0.4541034400463104,0.2629221975803375,0.9983019828796387,0.45616069436073303,0.2625551223754883,0.9977998733520508,0.45870259404182434,0.2620292007923126,0.9978011250495911,0.4465620815753937,0.2629402279853821,0.9985132217407227,0.443576842546463,0.26276570558547974,0.9984296560287476,0.4408504068851471,0.26253074407577515,0.9985390901565552,0.45042121410369873,0.26274004578590393,0.9966915845870972,0.4296551048755646,0.26397374272346497,0.9985395073890686,0.46101319789886475,0.2806565761566162,0.9983036518096924,0.4507877826690674,0.28090789914131165,0.9985798001289368,0.4360508322715759,0.30988961458206177,0.9982745051383972,0.4058878719806671,0.3102884292602539,0.999798059463501,0.5412598848342896,0.3433983623981476,0.43772098422050476,0.47750410437583923,0.3399999439716339,0.8293259143829346,0.46728795766830444,0.31159108877182007,0.48062264919281006,0.4366651773452759,0.3239555358886719,0.6582460403442383,0.45065999031066895,0.3095737397670746,0.4272209107875824,0.4221850037574768,0.32020050287246704,0.6189068555831909,0.4433112144470215,0.30532658100128174,0.42066049575805664,0.41602930426597595,0.3199073374271393,0.6066392064094543,0.44838401675224304,0.3079121708869934,0.40104538202285767,0.4203200936317444,0.3233887553215027,0.5710766315460205,0.46873486042022705,0.4663594365119934,0.9957152605056763,0.43621161580085754,0.4703335762023926,0.9989887475967407,0.4742599129676819,0.5644324421882629,0.34922948479652405,0.43539702892303467,0.5968080759048462,0.9387833476066589,0.45371851325035095,0.6450544595718384,0.5562535524368286,0.4406084716320038,0.7196493744850159,0.9540553092956543,0.4379923939704895,0.6534870862960815,0.6543018817901611,0.4213685691356659,0.7412713766098022,0.8944553136825562,0.5209510326385498,0.6628080606460571,0.7240501642227173,0.5326536297798157,0.7500389814376831,0.9380815625190735
58,0.44894611835479736,0.2764885127544403,0.9988839626312256,0.4476832151412964,0.26623591780662537,0.9983997344970703,0.4502944052219391,0.2659248411655426,0.9979291558265686,0.4533715844154358,0.26550617814064026,0.9979209899902344,0.4392779767513275,0.2660946249961853,0.9985963106155396,0.43613049387931824,0.26580920815467834,0.9985271096229553,0.432978093624115,0.2654665410518646,0.9986217021942139,0.4489455223083496,0.26676321029663086,0.9968386292457581,0.4198792278766632,0.26670339703559875,0.9986104369163513,0.45507803559303284,0.2856571078300476,0.9983859658241272,0.4448244273662567,0.28565022349357605,0.9986480474472046,0.45000189542770386,0.31500810384750366,0.9982662200927734,0.3842003643512726,0.31771254539489746,0.9997944831848145,0.548270583152771,0.33523982763290405,0.44153016805648804,0.4481513202190399,0.3388061225414276,0.817644476890564,0.46144959330558777,0.3065268397331238,0.4698373079299927,0.4159943163394928,0.31516367197036743,0.6308948397636414,0.43582072854042053,0.3055868446826935,0.41655096411705017,0.4066775441169739,0.3104085326194763,0.5955231785774231,0.4262444078922272,0.30402129888534546,0.41089874505996704,0.40125536918640137,0.31043460965156555,0.5841091871261597,0.42994099855422974,0.3073848485946655,0.3918866813182831,0.40358972549438477,0.3140891492366791,0.5511077642440796,0.46955838799476624,0.46935606002807617,0.9958102107048035,0.4283166527748108,0.47379055619239807,0.9990349411964417,0.4698442816734314,0.5653961300849915,0.3486211895942688,0.43210944533348083,0.5959625244140625,0.9407193660736084,0.4537532925605774,0.6493779420852661,0.551440954208374,0.4355182349681854,0.7215472459793091,0.9552779793739319,0.4369964301586151,0.6580329537391663,0.6499265432357788,0.4171152710914612,0.7427507638931274,0.8899634480476379,0.521554708480835,0.6632729172706604,0.7209456562995911,0.5250403881072998,0.7527125477790833,0.9386317133903503
59,0.44913169741630554,0.2774698734283447,0.998856782913208,0.4476923942565918,0.26804429292678833,0.9983600378036499,0.45019248127937317,0.2678520679473877,0.9978438019752502,0.453027606010437,0.26747703552246094,0.9978578090667725,0.4400371015071869,0.26736316084861755,0.9985503554344177,0.43731409311294556,0.2668643593788147,0.9984771013259888,0.43465331196784973,0.26626870036125183,0.9985694885253906,0.4473797678947449,0.2679064869880676,0.9967834949493408,0.42234522104263306,0.2670038938522339,0.9985035061836243,0.454587459564209,0.2865719497203827,0.998277485370636,0.4450730085372925,0.2860982418060303,0.9985350370407104,0.42548561096191406,0.316724956035614,0.998214066028595,0.4020768404006958,0.3098795711994171,0.9997422099113464,0.5177856087684631,0.3390614688396454,0.4180333912372589,0.5092751979827881,0.31881147623062134,0.7959516644477844,0.46684736013412476,0.3149453401565552,0.44554099440574646,0.430538147687912,0.29410991072654724,0.5960115790367126,0.44933271408081055,0.3120212256908417,0.39705735445022583,0.4089377820491791,0.2882845103740692,0.568513810634613,0.4393010437488556,0.3085487484931946,0.39219412207603455,0.406750351190567,0.2900276482105255,0.558204710483551,0.44287794828414917,0.3112940192222595,0.37460020184516907,0.40877625346183777,0.29454168677330017,0.5306488275527954,0.4695352017879486,0.4694233536720276,0.995958685874939,0.42803463339805603,0.4737258553504944,0.999042272567749,0.4672718346118927,0.5645142197608948,0.33658531308174133,0.4325205087661743,0.5954736471176147,0.9330310225486755,0.4539724886417389,0.6499218940734863,0.5449948906898499,0.4355716407299042,0.7216609716415405,0.9523027539253235,0.43722283840179443,0.6583676934242249,0.6470171809196472,0.41646867990493774,0.7440496683120728,0.888349711894989,0.5218785405158997,0.6633919477462769,0.7175629138946533,0.5255811214447021,0.7534888386726379,0.9355660676956177
60,0.4492822289466858,0.281914621591568,0.9989108443260193,0.44787317514419556,0.27191540598869324,0.998421311378479,0.45040300488471985,0.2716534435749054,0.9979108572006226,0.4532534182071686,0.27116116881370544,0.9979225993156433,0.4400720000267029,0.2713279724121094,0.9986032843589783,0.43731889128685,0.27079522609710693,0.9985371828079224,0.43463146686553955,0.27009788155555725,0.9986221194267273,0.44755974411964417,0.27092334628105164,0.9969004392623901,0.42143499851226807,0.2702844738960266,0.9985402822494507,0.4545353353023529,0.2904084026813507,0.9983118176460266,0.44511887431144714,0.2902199923992157,0.99856036901474,0.4271819591522217,0.3208141028881073,0.9982393383979797,0.3898959755897522,0.3143264651298523,0.9997245669364929,0.5078285336494446,0.3407444655895233,0.40241682529449463,0.4940783679485321,0.31553134322166443,0.7900026440620422,0.4675264060497284,0.3166949152946472,0.42906442284584045,0.4306054711341858,0.28910306096076965,0.5743361711502075,0.4508048892021179,0.31297028064727783,0.38366737961769104,0.4134094715118408,0.2826310396194458,0.5511985421180725,0.44030430912971497,0.309163361787796,0.37963148951530457,0.40913981199264526,0.28479716181755066,0.5416564345359802,0.44371455907821655,0.3119088113307953,0.36268341541290283,0.41151344776153564,0.28897732496261597,0.5177148580551147,0.4701828956604004,0.47174620628356934,0.9961045384407043,0.4259410798549652,0.4758358895778656,0.9990862011909485,0.48008760809898376,0.5663174986839294,0.33487215638160706,0.430912047624588,0.5983915328979492,0.9318408966064453,0.4539889097213745,0.6512838006019592,0.5521103143692017,0.4343166649341583,0.7240918874740601,0.9521967768669128,0.4362295866012573,0.6601217985153198,0.650056004524231,0.41583752632141113,0.7446066737174988,0.8867278695106506,0.52234947681427,0.667644202709198,0.7229546308517456,0.5231999158859253,0.7569369077682495,0.9359622001647949
61,0.4493563771247864,0.28632697463035583,0.9989712834358215,0.44787952303886414,0.2766083776950836,0.9985020160675049,0.4503958821296692,0.2763385474681854,0.998002290725708,0.45320239663124084,0.27585461735725403,0.9980143308639526,0.4400917589664459,0.2760296165943146,0.9986754655838013,0.43732360005378723,0.2754397988319397,0.9986104965209961,0.4346305727958679,0.2746753990650177,0.9986892342567444,0.44682711362838745,0.27553001046180725,0.9970355033874512,0.421003520488739,0.2744331955909729,0.9985990524291992,0.4541640877723694,0.29450494050979614,0.9983665943145752,0.4450375735759735,0.29428666830062866,0.9986063241958618,0.42157360911369324,0.3265833556652069,0.9982801675796509,0.3969000577926636,0.3139948844909668,0.9997110366821289,0.5073337554931641,0.35375064611434937,0.37521082162857056,0.532775342464447,0.3191205859184265,0.7747527360916138,0.48606258630752563,0.3418087065219879,0.40301889181137085,0.46363669633865356,0.29514509439468384,0.5467582941055298,0.48223015666007996,0.3420622646808624,0.36445122957229614,0.44853881001472473,0.2891170084476471,0.531541645526886,0.4738847613334656,0.3363441228866577,0.361503928899765,0.4340662658214569,0.29106923937797546,0.5232194662094116,0.4734955132007599,0.33729976415634155,0.34542757272720337,0.43728116154670715,0.29513368010520935,0.5038350224494934,0.46755820512771606,0.47758087515830994,0.9962428212165833,0.42526695132255554,0.48068293929100037,0.99910569190979,0.4791301190853119,0.574799656867981,0.3336363136768341,0.42954888939857483,0.6042966246604919,0.9307299852371216,0.4539873003959656,0.6554783582687378,0.5647905468940735,0.4320867657661438,0.7264721393585205,0.9525008201599121,0.4358818829059601,0.6640766263008118,0.6593125462532043,0.41553616523742676,0.745347797870636,0.8880804777145386,0.5226531624794006,0.672240138053894,0.7328110933303833,0.5152541995048523,0.7586910724639893,0.9367018342018127
62,0.45175692439079285,0.2890152931213379,0.9989489912986755,0.4500322937965393,0.27947142720222473,0.9984278082847595,0.45213431119918823,0.27923914790153503,0.9979110360145569,0.45452991127967834,0.2787657380104065,0.997881293296814,0.44275587797164917,0.2786252796649933,0.9985846877098083,0.4399155378341675,0.27784332633018494,0.998526930809021,0.4372645616531372,0.27695199847221375,0.9985737204551697,0.4467606842517853,0.2776614725589752,0.9968425035476685,0.42316898703575134,0.2763933837413788,0.99843430519104,0.45495232939720154,0.29698997735977173,0.9982609152793884,0.4464454650878906,0.2966206967830658,0.9984847903251648,0.41859564185142517,0.3294007480144501,0.998353123664856,0.404927134513855,0.31369656324386597,0.9997077584266663,0.4885304272174835,0.3857632875442505,0.34765905141830444,0.5346319079399109,0.3258926272392273,0.7739848494529724,0.48373350501060486,0.41680318117141724,0.377584308385849,0.48868900537490845,0.3041446805000305,0.5407238006591797,0.47962573170661926,0.43022042512893677,0.34521356225013733,0.4826089143753052,0.29750141501426697,0.5298451781272888,0.4716755449771881,0.4235009551048279,0.3436991274356842,0.4624277353286743,0.29655352234840393,0.5220139622688293,0.4711698889732361,0.4188017249107361,0.3289435803890228,0.4625161588191986,0.30077072978019714,0.5035533308982849,0.4676841199398041,0.47855323553085327,0.9963139295578003,0.4257291555404663,0.48188677430152893,0.9991117119789124,0.4833691120147705,0.5742003917694092,0.32961493730545044,0.42987167835235596,0.6035791039466858,0.9307109117507935,0.4571576714515686,0.658092737197876,0.572993278503418,0.4323980212211609,0.7268561720848083,0.9524899125099182,0.4374266266822815,0.6665335893630981,0.6681888103485107,0.41547828912734985,0.7464274764060974,0.8893812894821167,0.5250972509384155,0.6745818853378296,0.7400121688842773,0.5169330835342407,0.7597150802612305,0.9369268417358398
